#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
58170.72079  17.343  0.029
58170.72268  17.287  0.028
58171.26355  16.992  0.023
58171.26544  16.995  0.023
58171.74734  16.74  0.027
58171.74922  16.716  0.028
58172.06022  16.585  0.023
58172.06212  16.589  0.023
58173.24959  16.049  0.023
58173.25148  16.043  0.022
58174.2566  15.682  0.022
58174.2585  15.655  0.023
58175.03441  15.419  0.022
58175.0363  15.416  0.023
58175.26355  15.345  0.023
58175.26544  15.348  0.022
58176.0548  15.147  0.022
58176.05669  15.13  0.022
58176.29233  15.081  0.023
58176.29421  15.082  0.023
58176.56661  15.029  0.023
58176.56851  15.022  0.023
58177.16993  14.916  0.024
58177.17182  14.916  0.026
58177.51706  14.857  0.023
58177.51896  14.844  0.023
58177.8714  14.803  0.022
58177.87329  14.8  0.023
58178.12701  14.752  0.023
58178.1289  14.765  0.022
58178.26983  14.74  0.023
58178.27171  14.739  0.023
58178.67068  14.708  0.023
58178.67257  14.716  0.023
58179.19442  14.636  0.022
58179.19596  14.637  0.023
58180.15679  14.565  0.023
58180.15833  14.553  0.022
58182.2414  14.445  0.022
58182.24294  14.444  0.023
58187.38757  14.42  0.023
58187.38911  14.424  0.022
58190.36322  14.595  0.023
58190.36476  14.591  0.022
58193.39806  14.894  0.022
58193.39959  14.9  0.023
58196.33551  15.117  0.025
58196.33706  15.128  0.024
58198.85388  15.193  0.023
58198.85545  15.195  0.023
58202.27325  15.202  0.024
58202.27478  15.192  0.024
58203.27976  15.222  0.025
58203.2813  15.238  0.026
58207.33889  15.373  0.025
58207.34044  15.37  0.024
58211.17641  15.732  0.023
58211.17796  15.728  0.023
58215.1062  16.037  0.023
58215.10774  16.025  0.024
58221.2417  16.325  0.024
58221.24359  16.319  0.023
58227.5728  16.6  0.048
58233.54449  16.794  0.03
58247.25328  17.294  0.03
58247.25516  17.307  0.036
58258.07822  17.596  0.034
58258.0801  17.618  0.035
58264.11766  17.862  0.038
58264.11955  17.817  0.037
58272.19753  18.136  0.033
58272.19942  18.176  0.035
58277.93398  18.317  0.049
58277.93587  18.383  0.046
58287.99971  18.647  0.038
58288.0016  18.675  0.04
58302.43267  19.082  0.05
58310.36869  19.405  0.047
58310.37059  19.338  0.043
58338.40072  20.04  0.045
58338.40354  20.058  0.046
