#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|z           4821.26209404259      All      1.1053290583017035         0.268424113414234          0.28195194390573386        -0.2600252536066397       
Zeropoint     AB|MEGACAMPSF|i           4182.341580437642     All      1.4705423637324322         0.7346457840327503         -0.5179070603626768        -0.26281753972943606      
Zeropoint     AB|MEGACAMPSF|r           3419.3315912149665    All      -1.5794471189808479        -0.004631787598796677      0.2313514627776958         0.5232933165415621        
Check         All|All|All               All                   All      0.9964243030532877         0.9984381098481876         -0.004603653679247088      0.0004505232054863306     
Lambda        AB|MEGACAMPSF|z           4821.26209404259      All      -0.00038603458455954725    -0.00010510424042086048    -0.00035841949578816027    7.551363948394424e-05     
Lambda        AB|MEGACAMPSF|i           4182.341580437642     All      3.397849556261332e-05      -1.237869589479076e-05     -0.0012246285370032409     -6.974960945499938e-05    
Lambda        AB|MEGACAMPSF|r           3419.3315912149665    All      -0.002223154027176369      -7.157468521269579e-05     -0.0009384222282828221     0.0006589627025045363     
MWEBV         All|All|All               All                   All      -0.4123012554533194        -1.7451176445398175        0.035259089546163525       -0.4325686950549426       
Redshift      All|All|All               All                   All      1.0421626502959744         -0.17482716164138878       0.19854454954812417        -0.38755348815937146      
