Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53681.84061968507 0.6927920237145083
Redshift 0.3006 0 F
Color 0.1269927920877592 0.03634408316457531
X0 3.956930652516751e-05 2.230526425889848e-06
X1 5.3927890929350095 0.9755715543751781
RestFrameMag_0_UX 21.2091033662809 0.0
RestFrameMag_0_B 21.648836026936415 0.06120307654919424
RestFrameMag_0_V 21.44781126589478 0.0
RestFrameMag_0_R 21.484759064737386 0.0
CovDayMaxDayMax 0.47996078812244386 -1
CovDayMaxRestFrameMag_0_B 0.014557657747853628 -1
CovDayMaxX1 0.39245773840077797 -1
CovDayMaxColor 0.004143404148298881 -1
CovRestFrameMag_0_BDayMax 0.014557657747853565 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0037458165790865304 -1
CovRestFrameMag_0_BX1 0.04959287043878661 -1
CovRestFrameMag_0_BColor 0.0007418084887400178 -1
CovX1DayMax 0.39245773840077736 -1
CovX1RestFrameMag_0_B 0.049592870438786615 -1
CovX1X1 0.9517398577060011 -1
CovX1Color 0.007874606701078306 -1
CovColorDayMax 0.004143404148298882 -1
CovColorRestFrameMag_0_B 0.0007418084887400185 -1
CovColorX1 0.007874606701078316 -1
CovColorColor 0.0013208923810735667 -1

dmu_estimate 0.19096617838062713
FirstPhase  -14.170736340973914
LastPhase  17.31941051432209
LatestNegPhase  -1.1222917769281846
EarliestPosPhase  1.226923200775194
NightsNegPhase  9
NightsPosPhase  6

salt3source   1
salt2_version   salt3-f22
