#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_4Sh3_Harris_B
@MAGSYS  Linear_AB11_off
51807.37999999989  15.916  0.011
51809.37999999989  15.699  0.008
51810.299999999814  15.664  0.011
51811.33999999985  15.628  0.008
51813.20999999996  15.634  0.01
51818.20999999996  15.991  0.009
51821.470000000205  16.414  0.01
51825.310000000056  16.986  0.01
51844.10000000009  18.638  0.041
51873.22999999998  19.358  0.05
51875.14000000013  19.269  0.074
51906.16000000015  19.852  0.111
51933.10999999987  20.343  0.149
