#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
51806.29  15.885  0.023
51807.31  15.709  0.021
51808.3  15.667  0.017
51810.42  15.637  0.023
51811.35  15.662  0.018
51814.36  15.83  0.046
51815.42  15.756  0.039
51817.35  15.867  0.029
51819.3  16.058  0.024
51821.34  16.12  0.026
51823.3  16.183  0.03
51826.25  16.079  0.02
51832.31  16.118  0.026
51835.29  16.286  0.065
51838.27  16.644  0.085
51841.35  16.893  0.087
51851.24  17.471  0.112
51861.27  17.762  0.129
51865.26  18.124  0.101
