#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52510.21  17.296  0.021
52511.16  16.768  0.017
52512.16  16.265  0.012
52513.16  15.93  0.013
52514.16  15.594  0.01
52515.16  15.322  0.01
52516.15  15.093  0.01
52517.16  14.909  0.01
52518.15  14.74  0.01
52519.16  14.647  0.01
52520.16  14.546  0.01
52521.15  14.5  0.01
52522.15  14.457  0.01
52523.15  14.427  0.01
52529.14  14.444  0.01
52530.14  14.496  0.01
52533.13  14.705  0.01
52534.13  14.792  0.01
52535.13  14.87  0.01
52537.14  14.998  0.01
52540.16  15.101  0.01
52543.13  15.166  0.011
52547.12  15.205  0.01
52550.12  15.317  0.01
52553.12  15.517  0.01
52561.11  16.05  0.038
52563.11  16.14  0.013
52567.11  16.329  0.023
52571.1  16.448  0.017
52575.09  16.572  0.023
52579.09  16.704  0.052
