#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA4_KC_i'_1
@MAGSYS  Linear_AB11_off
54170.32258  17.81  0.0245
54172.36758  17.959  0.0296
54176.26002  18.149  0.0467
54178.18584  17.976  0.0332
54185.27455  17.799  0.029
54187.20906  17.916  0.0472
54188.21845  17.9  0.051
54192.35802  17.961  0.0328
54193.30505  18.109  0.0374
54194.33488  18.112  0.0324
54195.24557  18.236  0.0387
54196.21522  18.163  0.049
54201.30329  18.5735  0.0414
54202.17602  18.734  0.0864
54204.18216  18.681  0.0432
54208.24743  18.807  0.059
54209.27505  19.0245  0.0848
54210.24582  19.074  0.0646
54221.24763  19.558  0.1084
54227.25656  19.597  0.124
54232.33959  19.651  0.1353
54234.22296  19.903  0.1612
54239.31463  19.998  0.187
54240.33154  19.944  0.1457
54247.27435  20.096  0.1549
54251.33205  20.207  0.1795
54252.29465  20.1575  0.2502
54277.2866  20.9165  0.3752
54279.18687  21.0685  0.3133
