#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
53831.4  14.476  0.006
53832.42  14.447  0.006
53833.41  14.429  0.006
53835.43  14.493  0.006
53838.38  14.668  0.006
53841.42  14.955  0.006
53845.38  15.46  0.006
53846.38  15.595  0.006
53850.35  16.135  0.007
53853.42  16.49  0.008
53858.36  16.996  0.029
53861.37  17.216  0.01
53862.34  17.275  0.01
53866.34  17.466  0.014
53867.34  17.502  0.016
53870.35  17.587  0.018
53871.33  17.611  0.016
53872.32  17.644  0.016
53891.29  17.997  0.014
53828.38  14.724  0.006
53829.38  14.618  0.006
53830.39  14.544  0.006
53886.29  17.919  0.01
53892.28  18.001  0.008
53893.29  18.03  0.008
