#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
54662.38  16.906  0.057
54664.44  16.256  0.027
54667.39  15.781  0.019
54671.41  15.572  0.054
54673.4  15.596  0.026
54675.4  15.705  0.024
54677.37  15.755  0.02
54679.42  15.88  0.029
54681.39  15.993  0.023
54683.38  16.163  0.028
54685.39  16.171  0.038
54692.38  16.015  0.029
54699.32  16.044  0.021
54707.34  16.602  0.027
54711.28  16.892  0.032
54715.28  17.108  0.026
54719.26  17.133  0.051
54726.34  17.555  0.098
54730.26  17.757  0.069
54734.26  17.894  0.075
54738.26  18.174  0.075
54746.22  18.537  0.133
54755.2  18.779  0.173
54759.21  18.87  0.276
