#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           5322.606983705268    All      1.0308119534320623         0.08220676794845616        -0.3474394572998085        -0.32449654434321823       
Zeropoint     AB|MEGACAMPSF|i           4619.662294198179    All      2.0816939973028292         0.6054710329065571         0.5805785623076432         -0.45494583106193004       
Zeropoint     AB|MEGACAMPSF|r           3778.125821710432    All      -2.109712845757047         0.3116496113236167         -0.23278272094386931       0.7783293890264997         
Check         All|All|All               All                  All      1.0027931049778442         0.99932741217863           0.0003563840639653204      -0.0011129863786485394     
Lambda        AB|MEGACAMPSF|z           5322.606983705268    All      0.00014090080330414        9.17533096201884e-06       -0.00011189206683685686    -4.7900549022400844e-05    
Lambda        AB|MEGACAMPSF|i           4619.662294198179    All      -0.00012043542926405577    -4.2684407064774907e-05    -0.0011187192322368767     -2.4597235380186078e-05    
Lambda        AB|MEGACAMPSF|r           3778.125821710432    All      -0.0032324703871340972     0.00045621618671711037     -0.0010003872608477253     0.0011568838824479054      
MWEBV         All|All|All               All                  All      -0.12882958156604696       -2.024561986100082         0.006526754790564526       -0.6172111528103347        
Redshift      All|All|All               All                  All      6.471384095771679          -0.30825504918663427       -2.1787208280335366        -2.3055778170680483        
