#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
57697.57  17.081  0.071
57699.55  16.518  0.055
57700.57  16.308  0.015
57701.57  16.137  0.011
57702.56  16.022  0.01
57704.57  15.828  0.014
57705.55  15.741  0.37
57706.43  15.689  0.011
57714.51  15.517  0.008
57716.55  15.562  0.008
57717.51  15.586  0.253
57721.49  15.76  0.008
57722.5  15.818  0.008
57724.49  15.967  0.015
57725.46  16.016  0.018
57726.47  16.053  0.011
57727.48  16.138  0.015
57728.51  16.172  0.013
57733.5  16.504  0.061
57740.46  16.765  0.017
57741.45  16.822  0.017
57742.47  16.879  0.018
57743.47  17.048  0.277
57744.46  17.008  0.022
57748.41  17.199  0.022
57749.43  17.256  0.083
57750.4  17.319  0.021
57751.41  17.37  0.022
57769.4  17.988  0.046
57770.36  17.967  0.07
57780.29  18.268  0.095
57781.32  18.191  0.052
57782.31  18.301  0.075
57783.32  18.311  0.081
57796.34  18.423  0.181
57797.33  18.448  0.197
57799.3  18.684  0.23
57809.25  18.779  0.112
57813.24  18.9  0.126
57814.23  18.97  0.219
57815.2  19.074  0.135
57816.24  19.129  0.202
57825.19  19.302  0.201
57829.23  19.367  0.161
57841.18  19.511  0.227
