#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57714.59854  15.653  0.024
57714.60109  15.661  0.024
57715.58855  15.669  0.025
57715.59109  15.726  0.025
57716.94947  15.7  0.025
57716.95201  15.7  0.025
57718.93328  15.823  0.025
57718.93582  15.815  0.025
57718.96951  15.819  0.025
57718.97207  15.822  0.025
57720.94486  15.938  0.025
57720.9474  15.941  0.025
57721.29699  15.941  0.024
57721.29953  15.95  0.024
57723.08885  16.017  0.025
57723.0914  16.031  0.026
57724.03558  16.074  0.026
57724.03814  16.054  0.026
57725.08905  16.083  0.025
57725.0916  16.081  0.025
57726.17447  16.072  0.024
57726.177  16.061  0.025
57726.91686  16.033  0.025
57726.91943  16.068  0.025
57728.08784  16.051  0.024
57728.09038  16.067  0.024
57729.34868  16.058  0.025
57729.35123  16.041  0.025
57730.16375  16.061  0.026
57730.16653  16.063  0.025
57730.34768  16.059  0.027
57730.35023  16.056  0.027
57733.90263  16.115  0.025
57733.90539  16.097  0.025
57739.53515  16.108  0.029
57739.53792  16.175  0.028
57742.87699  16.272  0.027
57742.87978  16.26  0.028
57746.87447  16.446  0.031
57746.87725  16.456  0.03
57747.23295  16.493  0.025
57747.23572  16.492  0.025
57757.84437  17.132  0.028
57757.84715  17.101  0.027
57760.89616  17.244  0.035
57760.89899  17.275  0.039
57761.83335  17.328  0.036
57761.83613  17.316  0.033
57770.6515  17.636  0.037
57770.65427  17.686  0.047
57778.81264  17.914  0.043
57784.81286  18.22  0.043
57784.81565  18.194  0.042
57814.81624  19.193  0.057
57814.81904  19.175  0.057
