#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
57700.57  16.039  0.016
57701.57  15.854  0.151
57702.56  15.73  0.009
57704.57  15.528  0.013
57705.55  15.456  0.355
57706.43  15.406  0.01
57714.51  15.264  0.009
57716.55  15.317  0.008
57717.51  15.336  0.009
57721.49  15.563  0.008
57722.5  15.606  0.008
57724.49  15.711  0.017
57725.46  15.75  0.021
57726.47  15.765  0.011
57727.48  15.812  0.014
57728.51  15.827  0.011
57733.5  16.039  0.039
57740.46  16.192  0.128
57741.45  16.245  0.012
57742.47  16.27  0.013
57743.47  16.303  0.428
57744.46  16.41  0.016
57748.41  16.628  0.016
57749.43  16.734  0.099
57750.4  16.752  0.016
57751.41  16.819  0.093
57769.4  17.499  0.061
57770.36  17.518  0.201
57780.29  17.85  0.071
57781.32  17.822  0.038
57782.31  17.911  0.036
57783.32  17.963  0.05
57796.34  18.136  0.159
57797.33  18.259  0.178
57799.3  18.363  0.2
57809.25  18.728  0.174
57813.24  18.812  0.089
57814.23  18.874  0.122
57815.2  18.824  0.129
57816.24  18.984  0.235
57825.19  19.408  0.212
57829.23  19.243  0.189
57841.18  19.397  0.259
