#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
54978.42  17.776  0.08
54980.36  17.574  0.08
54984.43  17.332  0.105
54986.35  17.299  0.091
54989.36  17.699  0.178
54991.37  17.638  0.079
54993.37  17.751  0.128
54996.34  17.686  0.082
55002.32  17.733  0.098
55005.31  17.959  0.135
55008.32  18.325  0.119
55022.27  19.186  0.364
55026.35  19.075  0.309
55029.28  19.147  0.376
55032.22  19.589  0.406
55035.26  19.272  0.251
55038.19  19.427  0.381
