#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54724.34  14.257  0.007
54725.33  14.205  0.006
54726.33  14.145  0.006
54728.32  14.03  0.007
54729.31  13.996  0.006
54732.33  14.013  0.006
54740.31  14.22  0.004
54744.33  14.518  0.006
54747.31  14.693  0.006
54749.31  14.801  0.005
54751.3  14.912  0.013
54752.37  14.953  0.005
54753.38  14.943  0.006
54759.35  15.318  0.006
54760.31  15.38  0.007
54765.34  15.676  0.004
54768.32  15.827  0.008
54770.3  15.939  0.005
54779.33  16.157  0.009
54781.33  16.218  0.009
54783.31  16.279  0.008
54790.34  16.465  0.008
54792.27  16.511  0.01
54795.27  16.582  0.011
54797.36  16.666  0.009
54803.33  16.799  0.008
54809.23  16.959  0.009
54813.33  17.054  0.009
54814.22  17.073  0.009
54820.23  17.218  0.01
