#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
56401.30646000011  19.437  0.027
56402.28648999985  19.323  0.021
56403.24396000011  19.238  0.026
56404.3116700002  19.141  0.026
56405.273980000056  19.159  0.093
56406.26092999987  19.06  0.048
56411.32890000008  19.003  0.025
56416.33535999991  19.258  0.017
56417.34727999987  19.19  0.023
56418.296109999996  19.318  0.019
56419.313659999985  19.362  0.019
56420.323359999806  19.448  0.023
56423.27829999989  19.607  0.022
56424.31899000006  19.727  0.029
56434.25689999992  20.417  0.08
