#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52342.34  17.319  0.078
52345.33  15.648  0.012
52346.31  15.261  0.013
52348.32  14.736  0.019
52352.3  14.179  0.01
52353.17  14.118  0.011
52354.29  14.041  0.012
52358.25  14.024  0.011
52361.32  14.162  0.013
52362.42  14.281  0.014
52363.22  14.302  0.011
52364.23  14.399  0.01
52365.22  14.483  0.012
52366.23  14.564  0.01
52368.33  14.782  0.013
52370.26  14.972  0.018
52372.24  15.186  0.017
52376.22  15.623  0.013
52383.22  16.214  0.019
52389.19  16.674  0.037
52392.24  16.724  0.045
52396.17  16.894  0.046
52399.17  16.934  0.022
52403.18  17.021  0.026
52407.18  17.085  0.028
52409.2  17.108  0.015
52411.18  17.102  0.019
52417.18  17.194  0.033
52421.19  17.245  0.035
52425.19  17.286  0.029
52429.2  17.34  0.028
52431.2  17.377  0.028
52436.19  17.447  0.039
