#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
52444.46  16.952  0.023
52446.46  16.525  0.021
52448.44  16.258  0.013
52450.46  16.028  0.012
52452.46  15.959  0.013
52454.46  15.949  0.014
52456.43  15.969  0.013
52458.37  16.05  0.013
52460.45  16.214  0.014
52462.42  16.392  0.012
52464.41  16.549  0.013
52468.45  16.912  0.021
52470.35  17.067  0.019
52472.36  17.214  0.016
52474.35  17.406  0.027
52478.37  17.701  0.043
52482.44  17.874  0.063
52486.33  18.073  0.104
52490.3  18.227  0.039
52494.29  18.282  0.045
52498.33  18.419  0.049
52502.29  18.573  0.052
52508.26  18.555  0.107
