#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
52444.46  16.684  0.03
52446.46  16.287  0.039
52448.44  16.007  0.017
52450.46  15.913  0.023
52452.46  15.923  0.023
52454.46  15.984  0.034
52456.43  15.999  0.019
52458.37  16.163  0.015
52460.45  16.233  0.02
52462.42  16.211  0.015
52464.41  16.232  0.013
52468.45  16.235  0.014
52470.35  16.261  0.035
52472.36  16.319  0.036
52474.35  16.449  0.027
52478.37  16.787  0.05
52482.44  17.08  0.091
52486.33  17.299  0.072
52490.3  17.523  0.033
52494.29  17.737  0.056
52498.33  17.86  0.062
52502.29  17.937  0.065
52508.26  18.151  0.073
