#Format:        
#Parameter MagSys|Instrument|Band RestLamb Phase dmu/dP dmB/dP ds/dP dc/dP
Zeropoint Linear_AB11_off|CfA1_FLWO|CfA1_FLWO_R_thin 6377.901845259705 All 1.4448913681860998 -0.25522500753647126 1.4052528244076923 -0.49107385627971245
Zeropoint Linear_AB11_off|CfA1_FLWO|CfA1_FLWO_V_thin 5429.343038711352 All 0.4012897792942165 1.5740423949890836 0.4828296790612736 0.4035505803668604
Zeropoint Linear_AB11_off|CfA1_FLWO|CfA1_FLWO_I_thin 8349.249803427623 All 0.5164522711632938 -0.02925714690602721 1.2521991969597286 -0.12187561175434469
Zeropoint Linear_AB11_off|CfA1_FLWO|CfA1_FLWO_B_thin 4398.713264997099 All -0.39533061082411514 0.6426884447750156 1.3020157048224457 0.39621993718560455
Check All|All|All All All 1.967302807819495 1.9322486853216008 4.44229740525114 0.18682104951840783
