Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54381.57429503455 0.3947466519057766
Redshift 0.213 0 F
Color 0.04230563296000325 0.024048567931276004
X0 6.0940638414151035e-05 1.6267236366853191e-06
X1 -0.22726604375463233 0.26845731542373147
RestFrameMag_0_UX 20.856352829653765 0.0
RestFrameMag_0_B 21.181222110180787 0.02898218321052136
RestFrameMag_0_V 21.11683885282684 0.0
RestFrameMag_0_R 21.10002211297031 0.0
CovDayMaxDayMax 0.15582491919082037 -1
CovDayMaxRestFrameMag_0_B 0.004032802897967092 -1
CovDayMaxX1 -0.02147953529686021 -1
CovDayMaxColor 0.0012333010208784522 -1
CovRestFrameMag_0_BDayMax 0.004032802897967091 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0008399669436482262 -1
CovRestFrameMag_0_BX1 0.003172714893433548 -1
CovRestFrameMag_0_BColor 0.00041015765166772393 -1
CovX1DayMax -0.021479535296860214 -1
CovX1RestFrameMag_0_B 0.0031727148934335477 -1
CovX1X1 0.07206933020451683 -1
CovX1Color 0.0007030694202738504 -1
CovColorDayMax 0.0012333010208784596 -1
CovColorRestFrameMag_0_B 0.00041015765166772415 -1
CovColorX1 0.0007030694202738491 -1
CovColorColor 0.0005783336195451966 -1

dmu_estimate 0.07350456242794277
FirstPhase  -13.298449327744352
LastPhase  42.70510961701976
LatestNegPhase  -0.08855567564148423
EarliestPosPhase  0.7165927167760453
NightsNegPhase  3
NightsPosPhase  28

salt3source   1
salt2_version   salt3-f22
