#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
54276.48  16.352  0.034
54278.41  16.313  0.019
54280.47  16.367  0.021
54282.38  16.433  0.038
54289.35  16.809  0.049
54291.4  16.942  0.02
54293.42  17.038  0.034
54295.41  17.066  0.02
54297.39  17.043  0.031
54300.36  16.993  0.025
54303.39  16.966  0.025
54306.4  16.937  0.023
54309.38  16.943  0.042
54315.39  17.239  0.039
54319.33  17.529  0.049
54323.32  17.707  0.049
54327.35  17.801  0.088
54331.29  18.017  0.051
54335.3  18.219  0.058
54343.28  18.686  0.148
54347.26  18.629  0.118
54353.29  18.761  0.175
54357.27  19.177  0.112
