#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|i           4520.1063290849115    All      1.2147897416571185         0.5261799128934541         -0.06768587202510154       -0.2273233854172975        
Zeropoint     AB|MEGACAMPSF|z           5210.975103265847     All      1.5826615939605995         0.21325554195996688        0.2232213742244024         -0.4360992585445894        
Zeropoint     AB|MEGACAMPSF|r           3697.4670504031405    All      -1.7993618150103927        0.25929549919396777        -0.1553094961232536        0.6636416655490146         
Check         All|All|All               All                   All      0.9980895206073251         0.9987309540473888         0.0002260060760472804      0.00021902158712772124     
Lambda        AB|MEGACAMPSF|i           4520.1063290849115    All      -0.00030877674396333286    -0.00030993291033464085    -0.0031507500675959244     -0.000140980106069039      
Lambda        AB|MEGACAMPSF|z           5210.975103265847     All      0.00044344716766899086     2.1569204590060276e-05     -0.00047417109951316584    -0.00015857961032971803    
Lambda        AB|MEGACAMPSF|r           3697.4670504031405    All      -0.003392406829672229      0.0003873520670598981      -0.0010910938483193883     0.0011825013158020753      
MWEBV         All|All|All               All                   All      -0.13419209628276385       -1.9524512420936446        0.0024573477541330385      -0.5921571625956237        
Redshift      All|All|All               All                   All      7.607367241564875          0.8810910818741746         5.39926864654657           -1.95002487137258          
