#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                    ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|i           4520.1063290849115    All      1.1557243076064496         0.5650818178768446        0.2393954474375959        -0.1817085711500503        
Zeropoint     AB|MEGACAMPSF|z           5210.975103265847     All      1.5471183120650474         0.22137998804492298       0.33867055091441056       -0.416723276398974         
Zeropoint     AB|MEGACAMPSF|r           3697.4670504031405    All      -1.7018721685099811        0.212393689798418         -0.5717468761012312       0.5980249303851891         
Check         All|All|All               All                   All      1.0009704511615156         0.9988554957201856        0.006319122250775244      -0.0004069171638351188     
Lambda        AB|MEGACAMPSF|i           4520.1063290849115    All      -0.00045525242464969785    -0.0003005443493564024    -0.0034502150996231673    -0.0001035737437638692     
Lambda        AB|MEGACAMPSF|z           5210.975103265847     All      0.0005285710466121878      3.745190373740906e-05     -0.000350504113263048     -0.00017561505094195972    
Lambda        AB|MEGACAMPSF|r           3697.4670504031405    All      -0.0030338225403516825     0.00042363736778767253    -0.000675970101632316     0.0010960429981158723      
MWEBV         All|All|All               All                   All      -0.13283005840485207       -1.9509845348109067       0.009165718207337914      -0.5918237045640552        
Redshift      All|All|All               All                   All      6.917065874364757          0.6651824642592175        4.51034499123194          -1.835168125832822         
