#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_V             5323.003894146256     All      0.15047239978808175        0.3091205885824344         0.06845314282748027        0.054731683831178324       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_V             5319.910125133623     All      -0.05135930425831308       0.11568237841705908        -1.0545382702973987        0.007351771871214512       
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_V_1     5364.903768253926     All      0.18451721421993122        0.3189582237333788         0.47753920642959097        0.06510224130107543        
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_r'_1    6195.925660055412     All      0.36840139009450595        -0.02639647762299191       0.5413324978077158         -0.10444147085271688       
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_B             4401.331857814719     All      -0.4422447125866937        0.29686039747796045        0.1873779921595208         0.2491126693780158         
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_I             7796.4378695068635    All      0.19988006134761188        -0.08072724033132417       0.13552581223265836        -0.08535513531044361       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_R             6293.628037525023     All      0.33842604594498044        -0.030225162268049388      -0.8212615900116421        -0.1567309596236563        
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_i'_1    7543.479727373257     All      0.14033886756297465        -0.057604658502352635      0.247159487233252          -0.05344712583530025       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_I             8127.948728649135     All      0.12315852811666791        -0.04176146852605811       -0.05490097524933574       -0.0561698469875847        
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_R             6292.409112181333     All      0.6106915125785924         -0.17557984065739163       0.36480197352862864        -0.23983501070441757       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_B             4368.554485941299     All      -0.33041865450004626       0.174485764570953          -0.5618099752358391        0.13939298125853072        
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_B_1     4333.607597695953     All      -0.2960855585966708        0.1923322029623975         0.46940907694514256        0.18004130459301396        
Check         All|All|All                                All                   All      0.9957777897116225         0.9951447078360154         -0.0009116216302261781     -0.0002468970810905746     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_V             5323.003894146256     All      -5.043092134184585e-05     8.19221379820695e-05       -0.000972709135673095      -2.9579552550445413e-07    
Lambda        Linear_AB11_off|LOSS|LOSS_N1_V             5319.910125133623     All      -6.136855719891687e-05     0.00012074091760911555     -0.0011604778189617843     7.5322519903152966e-06     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_V_1     5364.903768253926     All      4.2269374553346913e-05     6.310570343079007e-05      9.775360388910301e-05      1.1149372185749274e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_r'_1    6195.925660055412     All      -9.700323021574482e-05     1.1325823564256902e-05     -0.000152607607820016      2.8476160100540562e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_B             4401.331857814719     All      -0.00025032711167607524    0.00011835719925498537     -0.0003701228254282659     0.00010357572763758575     
Lambda        Linear_AB11_off|LOSS|LOSS_K4_I             7796.4378695068635    All      -1.95178866292088e-05      5.166490683580446e-06      3.6914394033754626e-05     9.687833646714538e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_R             6293.628037525023     All      -3.2557629934564676e-05    -2.7060405505840508e-06    4.54565134885488e-05       1.1752160173261177e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_i'_1    7543.479727373257     All      -5.753780544341569e-05     2.4246256399278482e-05     -0.00010233983326945337    2.207280282891826e-05      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_I             8127.948728649135     All      3.7014582664009215e-06     -2.1391017915232214e-06    -3.038277505001822e-06     -2.0380469303287924e-06    
Lambda        Linear_AB11_off|LOSS|LOSS_K4_R             6292.409112181333     All      -0.00019786440495153987    6.744044586541783e-05      -0.0005091249792974978     6.369860868182428e-05      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_B             4368.554485941299     All      -0.00030603212136486393    0.00015833045569555444     -0.0005171524889612028     0.00012818002803672104     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_B_1     4333.607597695953     All      -0.00010907381048212175    2.6617804532158948e-05     0.00013509582495630523     5.022792932680603e-05      
MWEBV         All|All|All                                All                   All      -0.8300107515210464        -4.075902995644132         0.055608875291102644       -1.0548123218919232        
Redshift      All|All|All                                All                   All      5.877001150324655          -2.1659703613097214        5.850186977476446          -2.3587934513746265        
