Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54026.62333911919 0.18333887498429124
Redshift 0.154382 0 F
Color -0.12049617109375797 0.01590790495301988
X0 0.00021301076781471802 4.015009592582106e-06
X1 1.0749108982429008 0.18383314508312276
RestFrameMag_0_UX 19.250650118666314 0.0
RestFrameMag_0_B 19.821203519978297 0.020464886924915243
RestFrameMag_0_V 19.91148799503624 0.0
RestFrameMag_0_R 20.004987366618177 0.0
CovDayMaxDayMax 0.03361314308050557 -1
CovDayMaxRestFrameMag_0_B 0.0006521825818725988 -1
CovDayMaxX1 0.00316171694008548 -1
CovDayMaxColor 0.00012729045158191375 -1
CovRestFrameMag_0_BDayMax 0.0006521825818726007 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0004188115968495669 -1
CovRestFrameMag_0_BX1 0.0020175515671927787 -1
CovRestFrameMag_0_BColor 0.00019686062982209707 -1
CovX1DayMax 0.0031617169400854723 -1
CovX1RestFrameMag_0_B 0.0020175515671927795 -1
CovX1X1 0.03379462523115247 -1
CovX1Color 0.0004458952179145003 -1
CovColorDayMax 0.00012729045158191415 -1
CovColorRestFrameMag_0_B 0.00019686062982209715 -1
CovColorX1 0.00044589521791450147 -1
CovColorColor 0.00025306143999431443 -1

dmu_estimate 0.04906310636836305
FirstPhase  -14.246645494466494
LastPhase  35.968993696029926
LatestNegPhase  -3.807910309754202
EarliestPosPhase  1.3356071740590705
NightsNegPhase  4
NightsPosPhase  13

salt3source   1
salt2_version   salt3-f22
