Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53732.56762427236 0.8905253282999004
Redshift 1.092 0 F
Color 0.11381186461994391 0.09326581354011172
X0 1.0485582623599011e-06 6.113060446447152e-08
X1 -1.1802910231137735 0.571793273225736
RestFrameMag_0_UX 25.390854836258995 0.0
RestFrameMag_0_B 25.591522709932892 0.06329806637205691
RestFrameMag_0_V 25.463510847256707 0.0
RestFrameMag_0_R 25.390592627168253 0.0
CovDayMaxDayMax 0.7930353603436454 -1
CovDayMaxRestFrameMag_0_B 0.010925249167456118 -1
CovDayMaxX1 -0.002320617477590836 -1
CovDayMaxColor -0.003974544851910817 -1
CovRestFrameMag_0_BDayMax 0.01092524916745607 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.004006645206441322 -1
CovRestFrameMag_0_BX1 0.02323099404655762 -1
CovRestFrameMag_0_BColor 0.0010015387412631457 -1
CovX1DayMax -0.0023206174775908693 -1
CovX1RestFrameMag_0_B 0.023230994046557624 -1
CovX1X1 0.32694754730620124 -1
CovX1Color 0.004601067219888773 -1
CovColorDayMax -0.003974544851910817 -1
CovColorRestFrameMag_0_B 0.0010015387412631457 -1
CovColorX1 0.0046010672198887725 -1
CovColorColor 0.008698511975298888 -1

dmu_estimate 0.2974411673107825
FirstPhase  -7.032803189461483
LastPhase  41.188516122198905
LatestNegPhase  -7.025155005906997
EarliestPosPhase  2.1708296977247206
NightsNegPhase  1
NightsPosPhase  7

salt3source   1
salt2_version   salt3-f22
