#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|z           5029.602403647855     All      0.9618472185860945        0.1429052273506315         -0.017551137700400874      -0.267539575602742        
Zeropoint     AB|MEGACAMPSF|r           3566.3432235668943    All      -1.929368850005105        0.06396969471271774        -0.26159312122984957       0.637622243358089         
Zeropoint     AB|MEGACAMPSF|i           4368.283637436695     All      1.970077054185165         0.7925870958244374         0.28077605998651933        -0.371017471707679        
Check         All|All|All               All                   All      1.0025554227661546        0.9994620178877867         0.0016318010562688667      -0.0009348039523319751    
Lambda        AB|MEGACAMPSF|z           5029.602403647855     All      0.00022632541192693276    2.6621389131610006e-05     -0.00011490142933354792    -7.017769335961525e-05    
Lambda        AB|MEGACAMPSF|r           3566.3432235668943    All      -0.003198403926728522     -3.17945071308546e-05      -0.0020222185018813235     0.0009412265422931355     
Lambda        AB|MEGACAMPSF|i           4368.283637436695     All      -0.0004080124304544352    -0.00018615610947729223    -0.0023596406542283612     -3.303402236226143e-05    
MWEBV         All|All|All               All                   All      -0.2721717876257863       -1.8436158908235356        0.0002809478717874659      -0.5118585059737181       
Redshift      All|All|All               All                   All      10.48384271347723         1.4381950801489296         3.066013846368405          -2.809642910871606        
