Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54037.399128426754 0.2616236960210018
Redshift 0.220681 0 F
Color -0.04956797183097411 0.026328247819258896
X0 7.33083919810352e-05 2.0378926089187676e-06
X1 -0.114110813967546 0.28922802215846927
RestFrameMag_0_UX 20.541963267448512 0.0
RestFrameMag_0_B 20.980471546387722 0.030182271457877656
RestFrameMag_0_V 21.008557132370473 0.0
RestFrameMag_0_R 21.044051363347933 0.0
CovDayMaxDayMax 0.06844695831968953 -1
CovDayMaxRestFrameMag_0_B -5.643479549367573e-05 -1
CovDayMaxX1 0.01631277719978996 -1
CovDayMaxColor 0.0002345998875566133 -1
CovRestFrameMag_0_BDayMax -5.6434795493687756e-05 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0009109695103570163 -1
CovRestFrameMag_0_BX1 0.00509278007523696 -1
CovRestFrameMag_0_BColor 0.00038877089793602386 -1
CovX1DayMax 0.016312777199789994 -1
CovX1RestFrameMag_0_B 0.005092780075236959 -1
CovX1X1 0.0836528488017 -1
CovX1Color 0.0015373098416773803 -1
CovColorDayMax 0.00023459988755661536 -1
CovColorRestFrameMag_0_B 0.00038877089793602353 -1
CovColorX1 0.0015373098416773757 -1
CovColorColor 0.0006931766332323108 -1

dmu_estimate 0.08203282522705709
FirstPhase  -14.00615101468009
LastPhase  25.28541738033787
LatestNegPhase  -0.09749756631965649
EarliestPosPhase  2.369078058271704
NightsNegPhase  6
NightsPosPhase  9

salt3source   1
salt2_version   salt3-f22
