#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA3_KC_r'_1
@MAGSYS  Linear_AB11_off
53829.298  17.891  0.06163033671821043
53831.191  18.031  0.051679285298850616
53833.175  18.199  0.056516223237226354
53841.208  19.002  0.09225923832332454
53845.213  19.332  0.10260406978283076
53846.152  19.417  0.10443993582916455
53848.203  19.489  0.10491010172523905
53849.212  19.519  0.10609814203839757
53850.211  19.47  0.10084278655412092
53861.243  20.084  0.2583212250203223
53886.241  21.168  0.30297353283744105
