#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
58582.84425  18.741  0.052
58582.84595  18.695  0.045
58584.6651  18.588  0.033
58584.66682  18.591  0.034
58585.87505  18.554  0.039
58585.87675  18.542  0.032
58601.53609  18.83  0.038
58601.53779  18.835  0.042
58605.98487  19.141  0.039
58605.98657  19.181  0.04
58609.11313  19.375  0.038
58609.11481  19.373  0.038
58613.96054  19.608  0.046
58613.96225  19.666  0.047
58625.35326  19.917  0.038
58625.35705  19.962  0.038
58636.7909  20.197  0.038
58637.82053  20.169  0.052
58658.02451  20.669  0.046
58658.02946  20.618  0.044
