#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58584.66869  18.883  0.06
58584.6704  18.778  0.057
58585.87862  18.745  0.051
58585.88031  18.719  0.05
58596.50914  18.549  0.053
58596.51084  18.616  0.061
58601.53965  18.801  0.057
58601.54137  18.69  0.055
58605.98847  18.847  0.056
58605.99016  18.902  0.057
58609.11668  19.109  0.055
58609.11836  19.114  0.055
58613.96411  19.312  0.064
58613.9658  19.308  0.063
58625.36101  19.836  0.063
58636.79485  20.12  0.061
58636.79862  20.079  0.059
58637.82564  20.213  0.065
58637.83057  20.124  0.061
