#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
57209.7845  15.664  0.026
57209.7864  15.65  0.028
57211.39104  15.49  0.024
57211.40929  15.488  0.026
57211.80428  15.456  0.026
57211.80617  15.451  0.027
57217.40857  15.306  0.033
57217.4105  15.326  0.034
57218.12067  15.327  0.027
57218.12265  15.33  0.027
57219.13894  15.335  0.025
57221.4098  15.398  0.027
57221.41174  15.396  0.028
57222.43018  15.411  0.027
57222.43208  15.421  0.027
57226.42437  15.574  0.026
57226.42627  15.579  0.026
57232.07699  15.935  0.027
57237.79207  16.388  0.041
57237.79396  16.365  0.028
57254.68994  17.618  0.027
57266.24872  17.977  0.053
57278.27985  18.172  0.031
57278.37567  18.188  0.029
57283.34902  18.291  0.031
57291.21138  18.389  0.052
57298.90686  18.472  0.031
57312.28706  18.702  0.029
57312.29067  18.671  0.029
57335.8805  19.121  0.039
