#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|DECam|DECam_i          4538.7991711265595    All      0.7765914219265327        0.39872194814023487        0.2399592461268518        -0.11237624008694437       
Zeropoint     AB|DECam|DECam_r          3736.0212420923376    All      -1.567787081549052        0.34024424417324894        -0.2501260850007379       0.6103465967678176         
Zeropoint     AB|DECam|DECam_z          5318.805087321345     All      1.7881305500180846        0.25984594202217437        0.013923244016825459      -0.4971912454611092        
Check         All|All|All               All                   All      0.9969348903955654        0.9988121343356582         0.0037564051429393452     0.0007791112197639838      
Lambda        AB|DECam|DECam_i          4538.7991711265595    All      -0.000538499433679759     -0.00017089296594476503    -0.0023236564749765805    1.6047404124821654e-05     
Lambda        AB|DECam|DECam_r          3736.0212420923376    All      -0.0021949127723588134    0.0004294013869569826      -0.001096178319997241     0.0008059080552039657      
Lambda        AB|DECam|DECam_z          5318.805087321345     All      0.0003504098710884792     4.104339761766476e-05      -0.0006323331180492968    -0.00012898896112168343    
MWEBV         All|All|All               All                   All      -0.11432486219513538      -1.8932794849609635        0.006626108977951617      -0.5791683536924589        
Redshift      All|All|All               All                   All      5.440635181071176         0.14223316683832365        3.4878839477930743        -1.5702156069658635        
