#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA4_KC_i'_2
@MAGSYS  Linear_AB11_off
55078.49172  14.162  0.0161
55079.48427  14.194  0.0196
55085.49022  14.382  0.0212
55086.45941  14.427  0.0238
55087.43187  14.479  0.0211
55088.34745  14.5705  0.0241
55089.46705  14.616  0.018
55092.42911  14.902  0.022
55094.34605  15.016  0.0182
55098.32264  15.069  0.0197
55101.29833  15.007  0.0239
55102.26981  14.97  0.0193
55103.35016  14.9415  0.0376
55104.37917  14.916  0.0287
55106.26589  14.856  0.0217
55115.4771  14.942  0.0191
55119.36572  15.232  0.0232
55122.39204  15.416  0.022
55123.34737  15.462  0.0247
55125.39927  15.664  0.0461
55127.28606  15.659  0.0203
55150.2737  16.5485  0.0235
55151.31684  16.677  0.0401
55153.26413  16.687  0.0304
55158.2825  16.858  0.0251
55176.2646  17.434  0.032
55208.15221  18.362  0.0705
55242.0991  19.2565  0.1864
