#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
57960.49  13.783  0.064
57962.48  13.87  0.046
57963.48  13.899  0.066
57964.49  13.995  0.056
57965.51  14.318  0.1
57966.5  14.307  0.084
57970.48  14.395  0.065
57972.49  14.824  0.101
57973.45  14.861  0.114
57974.5  14.775  0.125
57975.47  14.862  0.26
57979.52  15.493  0.127
57980.52  15.508  0.127
57981.52  15.486  0.17
57982.53  15.87  0.199
57993.53  16.291  0.166
57995.53  16.546  0.217
57996.54  16.474  0.27
57998.5  16.642  0.099
58002.34  16.867  0.296
58009.53  16.729  0.135
58010.52  16.698  0.098
58012.51  16.622  0.103
58013.5  16.583  0.062
58014.5  16.719  0.064
58016.48  16.758  0.09
58018.51  16.724  0.089
58019.49  16.835  0.086
58020.51  16.837  0.09
58022.49  16.68  0.088
58023.47  16.843  0.066
58024.46  16.78  0.075
58025.46  16.909  0.063
58026.47  16.905  0.072
58027.49  16.977  0.13
58028.41  16.809  0.114
58029.36  16.838  0.106
58040.39  16.922  0.119
58042.45  16.647  0.258
58043.44  16.992  0.085
58044.44  17.06  0.236
58045.42  16.93  0.068
58047.43  17.122  0.117
58048.41  16.992  0.105
58050.41  16.989  0.086
58052.42  16.977  0.172
58055.4  17.022  0.061
58056.37  17.034  0.076
58068.37  17.274  0.088
58069.37  17.352  0.076
58070.35  17.307  0.077
58079.32  17.389  0.074
58080.32  17.783  0.229
58096.27  17.764  0.111
58097.29  17.874  0.068
58098.24  17.771  0.068
58099.23  17.673  0.076
58100.18  17.842  0.069
58102.2  17.888  0.074
58105.19  17.641  0.199
58130.14  18.358  0.212
58132.1  18.146  0.162
58134.11  18.183  0.167
58136.1  18.552  0.228
58154.12  18.473  0.111
