#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
57947.09083  15.382  0.023
57947.09273  15.349  0.024
57948.15236  14.928  0.029
57948.15425  14.949  0.03
57955.80448  13.764  0.028
57955.80637  13.765  0.028
57956.80317  13.748  0.029
57956.80506  13.749  0.031
57957.78049  13.719  0.03
57957.78238  13.703  0.029
57958.08375  13.682  0.029
57958.08565  13.683  0.031
57958.11797  13.685  0.029
57958.11987  13.673  0.031
57959.80913  13.725  0.029
57959.81103  13.744  0.024
57961.80037  13.876  0.028
57962.08067  13.78  0.031
57963.16413  13.828  0.032
57963.16603  13.827  0.032
57965.04155  13.746  0.031
57965.04345  13.94  0.031
57965.79962  14.014  0.027
57965.8015  14.027  0.031
57967.42566  14.113  0.028
57967.4272  14.115  0.029
57970.39404  14.488  0.027
57970.39557  14.482  0.025
57971.27807  14.522  0.024
57971.27961  14.508  0.024
57973.68295  14.795  0.024
57973.68451  14.789  0.026
57974.70116  14.909  0.025
57974.70272  14.919  0.025
57979.35992  15.427  0.025
57979.36146  15.412  0.027
57999.19448  16.571  0.032
57999.19603  16.566  0.032
58007.73841  16.674  0.031
58007.73997  16.663  0.031
58013.35634  16.705  0.032
58013.35789  16.703  0.032
58017.28735  16.716  0.033
58017.2889  16.71  0.033
58040.99644  16.958  0.035
58041.00041  16.969  0.032
58047.80861  17.078  0.033
58047.81258  17.081  0.033
58058.22725  17.272  0.049
58067.0677  17.378  0.037
58067.06924  17.396  0.036
58074.16826  17.525  0.036
58074.16979  17.53  0.034
58100.11368  17.835  0.05
58100.11649  17.961  0.039
58121.79198  18.254  0.041
58121.79479  18.229  0.041
