#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
57262.67214  15.016  0.044
57268.31275  14.834  0.026
57268.31523  14.822  0.042
57269.9916  14.867  0.059
57269.99412  14.869  0.053
57270.01498  14.855  0.053
57270.01766  14.861  0.057
57289.53529  16.574  0.036
57289.53774  16.581  0.04
57335.42043  18.255  0.057
57335.4252  18.24  0.054
57337.42801  18.267  0.051
57337.43278  18.246  0.056
57339.11146  18.317  0.057
57339.11625  18.287  0.064
57354.45153  18.455  0.059
57354.4563  18.434  0.06
57356.44139  18.515  0.055
57356.44617  18.49  0.054
57361.05465  18.582  0.062
57361.05943  18.588  0.062
57370.03928  18.663  0.071
57370.04406  18.667  0.061
57372.06082  18.777  0.071
