#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4963.951481812803     All      0.7732457141515842        0.12734759672081708        -0.19889262208639688       -0.21926593050703697       
Zeropoint     AB|MEGACAMPSF|r           3524.0796125592105    All      -1.9687129560403371       0.0012821640652305177      -0.2769216733895476        0.6293344791046254         
Zeropoint     AB|MEGACAMPSF|i           4300.018543062143     All      2.1986375520633596        0.8711899148973856         0.4777393545372258         -0.41107405393953556       
Check         All|All|All               All                   All      1.0031703101746066        0.9998196756834332         0.0019250590612813756      -0.001005505341947155      
Lambda        AB|MEGACAMPSF|z           4963.951481812803     All      4.1567469136037164e-05    2.464600497785845e-06      -0.00011017821014307949    -1.7653838250115054e-05    
Lambda        AB|MEGACAMPSF|r           3524.0796125592105    All      -0.0028096013030000414    -5.10365385553591e-05      -0.0013212210087664932     0.0008395952723920759      
Lambda        AB|MEGACAMPSF|i           4300.018543062143     All      -0.0003048035769449036    -0.00017277288492472266    -0.0020034264544437057     -4.6396981185213936e-05    
MWEBV         All|All|All               All                   All      -0.359049273035712        -1.8406831995111617        -0.032141549492226924      -0.48405124389442505       
Redshift      All|All|All               All                   All      8.825067509790902         1.0700827179366712         -1.1167447834585844        -2.575888868790898         
