#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4963.951481812803     All      1.0486501758788993         0.1410311177300727         -0.42345784439861145      -0.31453836574313887       
Zeropoint     AB|MEGACAMPSF|r           3524.0796125592105    All      -2.161512438808051         0.01669355995055355        0.03558808809245584       0.7111014875658863         
Zeropoint     AB|MEGACAMPSF|i           4300.018543062143     All      2.1140641565763065         0.842063823011685          0.3876979148045884        -0.3970311789043626        
Check         All|All|All               All                   All      1.0012018936471552         0.9997885006923113         -0.0001718415015672381    -0.0004680570816151808     
Lambda        AB|MEGACAMPSF|z           4963.951481812803     All      -6.4240416979190144e-06    1.3307741765688586e-06     -0.000253197322178835     -8.773034939417762e-06     
Lambda        AB|MEGACAMPSF|r           3524.0796125592105    All      -0.0038582610183683663     -4.062849297980654e-05     -0.0010487473231975287    0.0011967277335864816      
Lambda        AB|MEGACAMPSF|i           4300.018543062143     All      0.0002698719640256239      -4.5152529170972195e-05    -0.0018640200473990006    -0.00018579649501311376    
MWEBV         All|All|All               All                   All      -0.3278922193150484        -1.840539806600816         -0.040678280335423866     -0.494534368629225         
Redshift      All|All|All               All                   All      10.15937972443759          0.7475794459422147         -1.3128139457808274       -3.124317846601743         
