#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|r           3415.4271297842574    All      -1.8595495664260873        -0.094087260177389         -0.23325969253111178       0.5646598463752235         
Zeropoint     AB|MEGACAMPSF|i           4176.287032090563     All      2.404019362053492          1.013144536533872          0.3238637560104674         -0.43860113711602156       
Zeropoint     AB|MEGACAMPSF|z           4811.4026040746585    All      0.4559783717289281         0.0805892141091391         -0.08941398785586166       -0.12626673418763584       
Check         All|All|All               All                   All      1.000448167356333          0.9996464904656222         0.0011900756234939636      -0.00020802492843391418    
Lambda        AB|MEGACAMPSF|r           3415.4271297842574    All      -0.0025328727726313498     -0.00018544394969637352    -0.002353314653735715      0.0006596171711313301      
Lambda        AB|MEGACAMPSF|i           4176.287032090563     All      0.0002469759758497768      0.00019726116714246914     -0.000305158580829551      -2.9811574684350556e-05    
Lambda        AB|MEGACAMPSF|z           4811.4026040746585    All      -0.00013070584568880878    -2.6399824297277143e-05    -4.6136949766405266e-05    3.191702256466909e-05      
MWEBV         All|All|All               All                   All      -0.5053947793954827        -1.7688984603278612        0.01677607266741731        -0.4108160778426522        
Redshift      All|All|All               All                   All      -0.5083280354428776        -1.1254212714295164        -2.2922899980170013        -0.3033019432296313        
