#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52603.09  16.815  0.023
52604.09  16.69  0.027
52605.12  16.531  0.012
52606.09  16.432  0.015
52607.15  16.388  0.015
52608.11  16.33  0.014
52610.1  16.315  0.011
52611.11  16.302  0.01
52612.08  16.275  0.025
52613.09  16.336  0.011
52614.11  16.361  0.056
52616.08  16.491  0.018
52617.11  16.556  0.02
52619.09  16.767  0.029
52620.13  16.832  0.023
52631.09  17.204  0.021
52647.1  18.279  0.079
52656.11  18.507  0.12
52660.11  18.305  0.217
