#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54809.27  16.835  0.012
54810.35  16.84  0.011
54813.22  16.919  0.01
54814.29  16.971  0.016
54818.24  17.102  0.013
54821.29  17.392  0.023
54830.21  17.53  0.018
54831.24  17.542  0.014
54834.25  17.452  0.017
54838.27  17.45  0.019
54839.22  17.547  0.014
54840.21  17.616  0.017
54841.22  17.743  0.017
54856.23  18.506  0.044
