#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                    ds/dP                     dc/dP                     
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_I    7605.380958177117     All      0.7744885349182715         -0.1020047135178892       0.12429070649448981       -0.27995616340274126      
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_V    5236.865146471501     All      1.5501339317552811         0.4096477371933638        -0.1293492634531601       -0.37726613799837144      
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_B    4185.9671612549955    All      -1.3163527971373896        0.6889166258027934        0.005209587333387944      0.6534147024120057        
Check         All|All|All                                All                   All      1.0082696695361628         0.996559649478268         0.00015103037471764225    -0.003807598989106986     
Lambda        Linear_AB11_off|CalanTololo|Bessell12_I    7605.380958177117     All      -0.00017367397104359002    1.3314651041062965e-05    -0.0001155466753790409    5.5752028520431396e-05    
Lambda        Linear_AB11_off|CalanTololo|Bessell12_V    5236.865146471501     All      0.0004752915388086791      -8.328635873049849e-05    -0.001475028556994359     -0.0002477709478330309    
Lambda        Linear_AB11_off|CalanTololo|Bessell12_B    4185.9671612549955    All      -0.0007755631312091193     0.0001950014751468978     -0.0013695082688524002    0.00025502995880235775    
MWEBV         All|All|All                                All                   All      -0.7084088910653032        -3.8843152780074774       0.03617352392571993       -1.0328829362098861       
Redshift      All|All|All                                All                   All      4.53208525428728           0.2453372885667271        4.800459948760127         -1.1821123624561614       
