#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57484.25007  18.69  0.093
57486.1885  17.885  0.077
57486.18603  17.851  0.076
57487.89104  18.195  0.065
57487.89349  18.236  0.064
57487.92796  18.169  0.064
57490.91911  17.275  0.224
57492.96159  16.623  0.064
57492.96324  16.604  0.064
57493.84742  16.951  0.218
57493.84588  16.803  0.188
57494.55307  16.692  0.156
57504.0849  16.844  0.062
57504.08674  16.881  0.062
57505.3076  16.872  0.061
57505.30946  16.868  0.061
57509.26708  17.179  0.062
57509.26524  17.176  0.062
57513.34254  17.495  0.063
57513.34441  17.526  0.063
57517.34973  17.545  0.063
57517.3516  17.555  0.063
57518.34925  17.501  0.062
57518.35111  17.499  0.062
57520.35972  17.422  0.062
57520.36157  17.436  0.062
57528.34611  17.281  0.067
57528.34796  17.276  0.067
57532.34333  17.244  0.074
57534.3428  17.49  0.068
57534.34482  17.479  0.068
57546.31014  18.17  0.068
57546.31199  18.194  0.069
57555.12184  18.455  0.077
57555.12  18.525  0.084
57557.13155  18.529  0.089
57557.1297  18.579  0.107
57563.2585  18.843  0.097
57583.18906  19.533  0.148
57597.15614  19.768  0.102
57597.15335  19.701  0.099
57612.98247  20.094  0.183
