#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52428.36  16.663  0.013
52429.38  16.585  0.019
52430.35  16.524  0.015
52431.41  16.471  0.018
52432.38  16.465  0.015
52434.34  16.439  0.018
52435.37  16.409  0.01
52436.36  16.437  0.014
52437.36  16.473  0.012
52439.35  16.502  0.014
52441.33  16.556  0.027
52443.35  16.707  0.023
52445.31  16.908  0.018
52447.32  17.107  0.025
52450.34  17.294  0.033
52453.33  17.41  0.022
52456.28  17.252  0.022
52461.28  17.262  0.016
52466.29  17.593  0.025
52471.19  17.875  0.028
52476.19  18.009  0.067
52481.19  18.323  0.044
52486.18  18.523  0.05
52491.18  18.495  0.059
