#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
53646.42  16.793  0.019
53647.51  16.714  0.013
53648.43  16.632  0.015
53649.4  16.54  0.012
53650.47  16.492  0.01
53652.38  16.447  0.013
53654.44  16.431  0.01
53656.41  16.458  0.014
53659.31  16.454  0.026
53664.44  16.599  0.028
53666.41  16.754  0.01
53668.32  16.861  0.02
53672.36  17.076  0.023
53674.45  17.174  0.024
53679.42  17.432  0.022
53685.4  17.67  0.034
53687.31  17.819  0.057
53692.37  17.991  0.081
53695.32  18.247  0.048
53698.29  18.409  0.038
53701.31  18.515  0.073
