#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
53650.31  16.942  0.012
53655.27  17.072  0.016
53658.21  17.233  0.016
53659.19  17.352  0.024
53662.27  17.537  0.022
53663.23  17.607  0.021
53665.21  17.876  0.017
53666.26  17.985  0.017
53669.23  18.354  0.021
53671.27  18.629  0.022
53673.27  18.869  0.024
53675.24  19.174  0.029
53683.24  19.913  0.048
53687.25  20.108  0.087
53694.23  20.619  0.121
53698.17  20.661  0.11
53699.2  20.672  0.066
53707.25  20.747  0.159
53712.19  20.997  0.104
