#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
53650.31  16.945  0.009
53655.27  17.029  0.009
53658.21  17.117  0.009
53659.19  17.154  0.012
53662.27  17.257  0.011
53663.23  17.352  0.013
53665.21  17.462  0.013
53666.26  17.561  0.013
53669.23  17.742  0.01
53671.27  17.782  0.011
53673.27  17.803  0.013
53675.24  17.742  0.016
53682.29  17.633  0.03
53683.24  17.631  0.014
53687.25  17.592  0.016
53694.23  17.924  0.016
53698.17  18.152  0.014
53699.2  18.248  0.016
53707.25  18.564  0.031
53712.19  18.832  0.021
53721.13  19.142  0.033
53726.19  19.319  0.034
53730.2  19.536  0.042
53737.16  19.62  0.043
53741.12  19.743  0.041
53746.15  20.007  0.059
53751.16  20.052  0.073
