#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54469.31  16.267  0.013
54470.17  16.288  0.015
54475.15  16.557  0.017
54476.17  16.623  0.018
54478.16  16.833  0.022
54480.16  16.852  0.019
54484.11  16.652  0.024
54488.15  16.585  0.023
54492.22  16.663  0.013
54497.12  16.727  0.019
54499.11  16.935  0.021
54521.08  17.999  0.045
54523.05  18.05  0.048
54527.05  18.42  0.063
54532.05  18.44  0.035
54545.01  18.815  0.047
54547.0  19.025  0.05
54552.0  19.343  0.076
54539.01  18.664  0.018
