#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                    
Zeropoint     AB|MEGACAMPSF|r           3350.6983320363684    All      -1.4360075117398396        -0.03309953112502484       -0.047331045367440434      0.45486111641676724      
Zeropoint     AB|MEGACAMPSF|z           4719.729482013988     All      1.2478502048179603         0.3535675878465483         -0.04006190562065422       -0.29308504822196796     
Zeropoint     AB|MEGACAMPSF|i           4088.4689590214684    All      1.1824299175542747         0.6772442841226578         0.08432742879772377        -0.16079243507698004     
Check         All|All|All               All                   All      0.9942726106323954         0.9977123408441813         -0.003065522190370887      0.0009836331178192381    
Lambda        AB|MEGACAMPSF|r           3350.6983320363684    All      -0.002011102702119987      -2.3586112602990033e-05    -0.00011132230220476869    0.0006424317374967243    
Lambda        AB|MEGACAMPSF|z           4719.729482013988     All      -0.00011268836075489489    -1.8116858892099008e-05    0.00015572249431006246     3.775422918021969e-05    
Lambda        AB|MEGACAMPSF|i           4088.4689590214684    All      0.0003750202142895644      0.00027724689047997284     -0.0010607171138460971     -7.91829213050511e-05    
MWEBV         All|All|All               All                   All      -0.465397672452297         -1.7053245672787654        -0.01836075245419902       -0.4047043380823106      
Redshift      All|All|All               All                   All      -1.0791734923166976        -0.9571343120285292        -5.135027464021848         -0.18940051540157166     
