#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-3014
@MAGSYS  Linear_AB11_off
53376.15  17.45  0.01
53377.12  17.366  0.01
53381.09  17.283  0.013
53383.13  17.306  0.01
53385.08  17.334  0.011
53386.09  17.413  0.013
53387.12  17.449  0.012
53389.05  17.557  0.017
53390.05  17.612  0.017
53391.12  17.699  0.018
53394.06  17.885  0.018
53396.04  17.995  0.015
53398.08  18.09  0.02
53399.08  18.131  0.014
53400.1  18.158  0.017
53404.11  18.382  0.017
53406.09  18.538  0.02
53407.06  18.635  0.021
53408.07  18.709  0.021
53409.06  18.798  0.022
53410.05  18.853  0.018
53411.07  18.87  0.033
53412.06  18.961  0.026
53414.07  19.055  0.026
53415.07  19.029  0.023
53416.07  19.185  0.029
53418.06  19.231  0.027
53420.07  19.366  0.066
