#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
53376.15  17.156  0.01
53377.12  17.179  0.011
53380.09  17.17  0.014
53381.09  17.203  0.011
53383.13  17.236  0.013
53385.08  17.306  0.009
53386.09  17.346  0.013
53387.12  17.439  0.012
53389.05  17.6  0.017
53390.05  17.642  0.012
53391.12  17.66  0.015
53396.04  17.555  0.011
53397.04  17.534  0.01
53398.08  17.524  0.011
53399.08  17.48  0.011
53400.1  17.446  0.012
53404.11  17.362  0.01
53406.09  17.372  0.01
53407.06  17.438  0.011
53408.07  17.509  0.013
53409.06  17.582  0.015
53411.07  17.713  0.014
53412.06  17.861  0.014
53413.06  17.847  0.022
53414.07  17.965  0.015
53415.07  18.04  0.015
53416.07  18.081  0.018
53418.06  18.172  0.02
53420.07  18.208  0.019
53425.05  18.467  0.03
53427.06  18.499  0.036
53429.05  18.607  0.026
53432.02  18.734  0.021
