@INSTRUMENT ACSWF
@BAND F625W
@MAGSYS VEGAHST
#Date : MJD
#Mag : 
#Magerr : 
#end
52946.450000000186  23.031  0.018
52952.50999999978  23.399  0.022
52975.91000000015  25.045  0.065
53147.75999999978  26.75  0.43
