#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
54162.47  14.59  0.01
54169.47  13.376  0.011
54171.43  13.346  0.01
54174.51  13.355  0.01
54175.48  13.405  0.01
54177.44  13.495  0.01
54181.45  13.669  0.01
54183.44  13.83  0.01
54185.42  13.889  0.014
54188.43  13.982  0.01
54190.39  13.959  0.015
54198.39  13.809  0.032
54207.39  14.124  0.012
54211.38  14.385  0.01
54214.37  14.61  0.01
54217.36  14.711  0.01
54225.37  15.106  0.011
54228.38  15.259  0.011
54231.35  15.381  0.01
54234.35  15.506  0.017
54239.34  15.7  0.017
