#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54165.3  14.086  0.008
54166.3  13.906  0.008
54169.37  13.489  0.009
54170.32  13.411  0.009
54171.37  13.342  0.009
54172.36  13.285  0.008
54174.35  13.253  0.009
54179.33  13.29  0.009
54181.31  13.364  0.008
54182.28  13.388  0.01
54185.32  13.568  0.008
54190.28  13.89  0.008
54194.29  14.145  0.008
54197.29  14.315  0.008
54199.23  14.416  0.009
54202.34  14.614  0.009
54204.34  14.761  0.008
54207.26  14.968  0.009
54211.28  15.194  0.008
54213.24  15.277  0.009
54218.26  15.447  0.008
54224.28  15.626  0.008
54226.31  15.679  0.008
54231.29  15.789  0.008
54239.24  15.98  0.008
54246.17  16.138  0.008
54256.19  16.395  0.007
