#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54165.3  14.233  0.007
54166.3  14.053  0.006
54169.37  13.729  0.009
54170.32  13.691  0.01
54171.37  13.669  0.012
54172.36  13.701  0.011
54174.35  13.767  0.011
54178.27  13.898  0.009
54179.33  13.966  0.01
54181.31  14.064  0.01
54182.28  14.141  0.011
54185.32  14.392  0.006
54190.28  14.446  0.006
54194.29  14.354  0.008
54197.29  14.311  0.009
54199.23  14.298  0.008
54202.34  14.323  0.008
54204.34  14.41  0.01
54207.26  14.641  0.011
54211.28  14.91  0.006
54213.24  15.023  0.009
54218.26  15.276  0.006
54224.28  15.51  0.008
54226.31  15.597  0.006
54231.29  15.775  0.006
54239.24  16.06  0.007
54246.17  16.293  0.008
54256.19  16.636  0.007
