#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
54165.3  14.675  0.015
54166.3  14.438  0.017
54169.37  14.018  0.017
54170.32  13.95  0.017
54174.35  13.917  0.018
54178.27  14.203  0.017
54179.33  14.329  0.018
54181.31  14.573  0.017
54182.28  14.688  0.017
54185.32  15.053  0.017
54190.28  15.719  0.017
54194.29  16.209  0.019
54197.29  16.549  0.019
54199.23  16.679  0.021
54202.34  16.891  0.019
54204.34  17.049  0.02
54207.26  17.195  0.021
54211.28  17.358  0.023
54213.24  17.407  0.023
54218.26  17.56  0.024
54224.28  17.658  0.031
54239.24  17.989  0.027
54246.17  18.143  0.027
54256.19  18.322  0.041
