#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_B_thin
@MAGSYS  Linear_AB11_off
50131.39999999991  16.7412  0.03
50132.35999999987  16.802799999999998  0.03
50133.450000000186  16.8592  0.03
50136.47999999998  16.9996  0.02
50141.470000000205  17.3264  0.03
50142.450000000186  17.464  0.03
50150.43000000017  18.286  0.02
50151.25  18.4628  0.03
50153.50999999978  18.6192  0.02
50159.35999999987  19.0844  0.02
50165.41000000015  19.4848  0.03
50172.35000000009  19.6072  0.02
50182.330000000075  19.7352  0.02
50202.33999999985  20.016  0.02
50216.25  20.332  0.02
