#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_V_thin
@MAGSYS  Linear_AB11_off
50130.439999999944  16.52  0.05
50131.39999999991  16.5366  0.05
50132.35999999987  16.6354  0.04
50133.450000000186  16.6081  0.04
50135.37999999989  16.66  0.04
50136.47999999998  16.7578  0.05
50141.470000000205  17.0102  0.05
50142.450000000186  17.092  0.04
50148.39999999991  17.4  0.05
50150.43000000017  17.4955  0.04
50151.25  17.5979  0.04
50153.50999999978  17.6706  0.05
50159.35999999987  18.024199999999997  0.05
50165.41000000015  18.433899999999998  0.05
50172.35000000009  18.612099999999998  0.05
50182.330000000075  18.926099999999998  0.05
50202.33999999985  19.458000000000002  0.05
50216.25  19.681  0.05
