#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
53154.31  16.888  0.035
53160.23  16.179  0.014
53161.27  16.16  0.032
53163.34  16.102  0.029
53166.32  16.133  0.011
53168.33  16.187  0.018
53170.29  16.39  0.012
53172.3  16.594  0.012
53174.32  16.758  0.017
53176.3  16.858  0.014
53178.31  16.873  0.029
53180.29  16.96  0.025
53183.29  16.924  0.025
53187.2  17.051  0.049
53193.24  17.48  0.028
53196.2  17.766  0.034
53199.19  17.923  0.053
53202.19  18.094  0.054
53205.21  18.127  0.063
