Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54408.51442905692 0.5796970379230463
Redshift 0.277301 0 F
Color -0.13421383422758987 0.0385267491418902
X0 4.344359460013125e-05 1.601830131588321e-06
X1 -1.5542554163057538 0.6162382894375886
RestFrameMag_0_UX 21.066271074025234 0.0
RestFrameMag_0_B 21.548111154054293 0.040032713308964185
RestFrameMag_0_V 21.6752091977052 0.0
RestFrameMag_0_R 21.734217518605018 0.0
CovDayMaxDayMax 0.33604865577675375 -1
CovDayMaxRestFrameMag_0_B 0.005118149582129962 -1
CovDayMaxX1 0.024533732998237436 -1
CovDayMaxColor 0.0037113104900383556 -1
CovRestFrameMag_0_BDayMax 0.005118149582129933 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0016026181348777183 -1
CovRestFrameMag_0_BX1 0.013769265433718904 -1
CovRestFrameMag_0_BColor 0.00047537978651977596 -1
CovX1DayMax 0.024533732998237343 -1
CovX1RestFrameMag_0_B 0.013769265433718899 -1
CovX1X1 0.3797496293689653 -1
CovX1Color 0.005841768935690556 -1
CovColorDayMax 0.0037113104900383647 -1
CovColorRestFrameMag_0_B 0.0004753797865197762 -1
CovColorX1 0.005841768935690561 -1
CovColorColor 0.001484310399442137 -1

dmu_estimate 0.13660008659766434
FirstPhase  -11.925745816312011
LastPhase  19.332283418769453
LatestNegPhase  -1.8072569088454886
EarliestPosPhase  2.8892265355436733
NightsNegPhase  4
NightsPosPhase  5

salt3source   1
salt2_version   salt3-f22
