#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_B
@MAGSYS  Linear_AB11_off
52080.34  16.724  0.032
52081.34  16.606  0.025
52084.29  16.358  0.014
52085.29  16.279  0.021
52088.28  16.216  0.047
52089.29  16.262  0.013
52090.33  16.241  0.019
52091.31  16.299  0.032
52092.32  16.368  0.029
52096.29  16.579  0.027
52100.29  16.764  0.038
52102.28  16.959  0.033
52104.27  17.193  0.029
52105.27  17.265  0.032
52107.26  17.485  0.031
52109.28  17.601  0.039
52111.25  17.842  0.056
52113.26  18.09  0.057
52115.23  18.284  0.075
52117.25  18.342  0.074
52119.22  18.604  0.173
52122.23  18.561  0.214
52132.2  19.245  0.228
52137.17  19.066  0.153
52147.15  19.238  0.376
