#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
52080.34  16.376  0.042
52081.34  16.29  0.072
52083.3  16.255  0.035
52084.29  16.174  0.04
52085.29  16.197  0.04
52089.29  16.213  0.034
52090.33  16.198  0.04
52091.31  16.339  0.024
52092.32  16.406  0.084
52096.29  16.555  0.034
52100.29  16.886  0.053
52102.28  16.975  0.064
52104.27  17.05  0.056
52105.27  17.073  0.062
52107.26  17.013  0.04
52109.28  16.999  0.05
52111.25  16.846  0.081
52113.26  16.826  0.065
52115.23  16.804  0.052
52117.25  16.767  0.027
52119.22  16.742  0.093
52122.23  16.674  0.135
52132.2  17.293  0.053
52137.17  17.549  0.076
52147.15  17.809  0.281
